timestamp,frame_number,blink_count
33.333333333333336,1.0,0
66.66666666666667,2.0,0
100.0,3.0,0
133.33333333333334,4.0,0
166.66666666666666,5.0,0
200.0,6.0,0
233.33333333333334,7.0,0
266.6666666666667,8.0,0
300.0,9.0,0
333.3333333333333,10.0,0
366.66666666666663,11.0,0
400.0,12.0,0
433.33333333333337,13.0,0
466.6666666666667,14.0,0
500.0,15.0,0
533.3333333333334,16.0,0
566.6666666666666,17.0,0
600.0,18.0,0
633.3333333333333,19.0,0
666.6666666666666,20.0,0
700.0,21.0,0
733.3333333333333,22.0,0
766.6666666666667,23.0,0
800.0,24.0,0
833.3333333333334,25.0,0
866.6666666666667,26.0,0
900.0,27.0,0
933.3333333333334,28.0,0
966.6666666666666,29.0,0
1000.0,30.0,0
1033.3333333333335,31.0,0
1066.6666666666667,32.0,0
1100.0,33.0,0
1133.3333333333333,34.0,0
1166.6666666666667,35.0,0
1200.0,36.0,0
1233.3333333333335,37.0,0
1266.6666666666665,38.0,0
1300.0,39.0,0
1333.3333333333333,40.0,0
1366.6666666666667,41.0,0
1400.0,42.0,0
1433.3333333333333,43.0,0
1466.6666666666665,44.0,0
1500.0,45.0,0
1533.3333333333335,46.0,0
1566.6666666666667,47.0,0
1600.0,48.0,0
1633.3333333333333,49.0,0
1666.6666666666667,50.0,0
1700.0,51.0,0
1733.3333333333335,52.0,0
1766.6666666666665,53.0,0
1800.0,54.0,0
1833.3333333333333,55.0,0
1866.6666666666667,56.0,0
1900.0,57.0,0
1933.3333333333333,58.0,0
1966.6666666666665,59.0,0
2000.0,60.0,0
2033.3333333333333,61.0,0
2066.666666666667,62.0,0
2100.0,63.0,0
2133.3333333333335,64.0,0
2166.6666666666665,65.0,0
2200.0,66.0,0
2233.3333333333335,67.0,0
2266.6666666666665,68.0,0
2300.0,69.0,0
2333.3333333333335,70.0,1
2366.6666666666665,71.0,1
2400.0,72.0,1
2433.333333333333,73.0,1
2466.666666666667,74.0,1
2500.0,75.0,1
2533.333333333333,76.0,1
2566.666666666667,77.0,1
2600.0,78.0,1
2633.3333333333335,79.0,1
2666.6666666666665,80.0,1
2700.0,81.0,1
2733.3333333333335,82.0,1
2766.6666666666665,83.0,1
2800.0,84.0,1
2833.3333333333335,85.0,1
2866.6666666666665,86.0,1
2900.0,87.0,1
2933.333333333333,88.0,1
2966.666666666667,89.0,1
3000.0,90.0,1
3033.333333333333,91.0,1
3066.666666666667,92.0,1
3100.0,93.0,1
3133.3333333333335,94.0,1
3166.6666666666665,95.0,1
3200.0,96.0,1
3233.3333333333335,97.0,1
3266.6666666666665,98.0,1
3300.0,99.0,1
3333.3333333333335,100.0,1
3366.6666666666665,101.0,1
3400.0,102.0,1
3433.333333333333,103.0,1
3466.666666666667,104.0,1
3500.0,105.0,1
3533.333333333333,106.0,1
3566.666666666667,107.0,1
3600.0,108.0,1
3633.3333333333335,109.0,1
3666.6666666666665,110.0,1
3700.0,111.0,1
3733.3333333333335,112.0,1
3766.6666666666665,113.0,1
3800.0,114.0,1
3833.3333333333335,115.0,1
3866.6666666666665,116.0,1
3900.0,117.0,1
3933.333333333333,118.0,1
3966.666666666667,119.0,1
4000.0,120.0,1
4033.333333333333,121.0,1
4066.6666666666665,122.0,1
4100.0,123.0,1
4133.333333333334,124.0,1
4166.666666666667,125.0,1
4200.0,126.0,1
4233.333333333333,127.0,1
4266.666666666667,128.0,1
4300.0,129.0,1
4333.333333333333,130.0,1
4366.666666666666,131.0,1
4400.0,132.0,1
4433.333333333334,133.0,1
4466.666666666667,134.0,1
4500.0,135.0,1
4533.333333333333,136.0,1
4566.666666666666,137.0,1
4600.0,138.0,1
4633.333333333334,139.0,1
4666.666666666667,140.0,1
4700.0,141.0,1
4733.333333333333,142.0,1
4766.666666666667,143.0,1
4800.0,144.0,1
4833.333333333333,145.0,1
4866.666666666666,146.0,1
4900.0,147.0,1
4933.333333333334,148.0,1
4966.666666666667,149.0,1
5000.0,150.0,1
5033.333333333333,151.0,1
5066.666666666666,152.0,1
5100.0,153.0,1
5133.333333333334,154.0,1
5166.666666666667,155.0,1
5200.0,156.0,1
5233.333333333333,157.0,1
5266.666666666667,158.0,1
5300.0,159.0,1
5333.333333333333,160.0,1
5366.666666666666,161.0,1
5400.0,162.0,1
5433.333333333334,163.0,1
5466.666666666667,164.0,1
5500.0,165.0,1
5533.333333333333,166.0,1
5566.666666666666,167.0,1
5600.0,168.0,1
5633.333333333334,169.0,1
5666.666666666667,170.0,1
5700.0,171.0,1
5733.333333333333,172.0,1
5766.666666666667,173.0,1
5800.0,174.0,1
5833.333333333333,175.0,1
5866.666666666666,176.0,1
5900.0,177.0,1
5933.333333333334,178.0,1
5966.666666666667,179.0,1
6000.0,180.0,1
6033.333333333333,181.0,1
6066.666666666666,182.0,1
6100.0,183.0,1
6133.333333333334,184.0,1
6166.666666666667,185.0,1
6200.0,186.0,1
6233.333333333333,187.0,2
6266.666666666667,188.0,2
6300.0,189.0,2
6333.333333333333,190.0,2
6366.666666666666,191.0,2
6400.0,192.0,2
6433.333333333334,193.0,2
6466.666666666667,194.0,2
6500.0,195.0,2
6533.333333333333,196.0,2
6566.666666666666,197.0,2
6600.0,198.0,2
6633.333333333334,199.0,2
6666.666666666667,200.0,2
6700.0,201.0,2
6733.333333333333,202.0,2
6766.666666666667,203.0,2
6800.0,204.0,2
6833.333333333333,205.0,2
6866.666666666666,206.0,2
6900.0,207.0,2
6933.333333333334,208.0,2
6966.666666666667,209.0,2
7000.0,210.0,2
7033.333333333333,211.0,2
7066.666666666666,212.0,2
7100.0,213.0,2
7133.333333333334,214.0,2
7166.666666666667,215.0,2
7200.0,216.0,2
7233.333333333333,217.0,2
7266.666666666667,218.0,2
7300.0,219.0,2
7333.333333333333,220.0,2
7366.666666666666,221.0,2
7400.0,222.0,2
7433.333333333334,223.0,2
7466.666666666667,224.0,2
7500.0,225.0,2
7533.333333333333,226.0,2
7566.666666666666,227.0,2
7600.0,228.0,2
7633.333333333334,229.0,2
7666.666666666667,230.0,2
7700.0,231.0,2
7733.333333333333,232.0,2
7766.666666666667,233.0,2
7800.0,234.0,2
7833.333333333333,235.0,2
7866.666666666666,236.0,2
7900.0,237.0,2
7933.333333333334,238.0,2
7966.666666666667,239.0,2
8000.0,240.0,2
8033.333333333333,241.0,2
8066.666666666666,242.0,2
8100.0,243.0,2
8133.333333333333,244.0,2
8166.666666666666,245.0,2
8200.0,246.0,2
8233.333333333332,247.0,3
8266.666666666668,248.0,3
8300.0,249.0,3
8333.333333333334,250.0,3
8366.666666666668,251.0,3
8400.0,252.0,3
8433.333333333334,253.0,3
8466.666666666666,254.0,3
8500.0,255.0,3
8533.333333333334,256.0,3
8566.666666666666,257.0,3
8600.0,258.0,3
8633.333333333332,259.0,3
8666.666666666666,260.0,3
8700.0,261.0,3
8733.333333333332,262.0,3
8766.666666666668,263.0,3
8800.0,264.0,3
8833.333333333334,265.0,3
8866.666666666668,266.0,3
8900.0,267.0,3
8933.333333333334,268.0,3
8966.666666666666,269.0,3
9000.0,270.0,3
9033.333333333334,271.0,3
9066.666666666666,272.0,3
9100.0,273.0,3
9133.333333333332,274.0,3
9166.666666666666,275.0,3
9200.0,276.0,3
9233.333333333332,277.0,3
9266.666666666668,278.0,3
9300.0,279.0,3
9333.333333333334,280.0,3
9366.666666666668,281.0,3
9400.0,282.0,3
9433.333333333334,283.0,3
9466.666666666666,284.0,3
9500.0,285.0,3
9533.333333333334,286.0,3
9566.666666666666,287.0,3
9600.0,288.0,3
9633.333333333332,289.0,3
9666.666666666666,290.0,3
9700.0,291.0,3
9733.333333333332,292.0,3
9766.666666666668,293.0,3
9800.0,294.0,3
9833.333333333334,295.0,3
9866.666666666668,296.0,3
9900.0,297.0,3
9933.333333333334,298.0,3
9966.666666666666,299.0,3
10000.0,300.0,3
10033.333333333334,301.0,3
10066.666666666666,302.0,3
10100.0,303.0,3
10133.333333333332,304.0,3
10166.666666666666,305.0,3
10200.0,306.0,3
10233.333333333332,307.0,3
10266.666666666668,308.0,3
10300.0,309.0,3
10333.333333333334,310.0,3
10366.666666666668,311.0,3
10400.0,312.0,3
10433.333333333334,313.0,3
10466.666666666666,314.0,3
10500.0,315.0,3
10533.333333333334,316.0,3
10566.666666666666,317.0,3
10600.0,318.0,3
10633.333333333332,319.0,3
10666.666666666666,320.0,3
10700.0,321.0,3
10733.333333333332,322.0,3
10766.666666666668,323.0,3
10800.0,324.0,3
10833.333333333334,325.0,3
10866.666666666668,326.0,3
10900.0,327.0,3
10933.333333333334,328.0,3
10966.666666666666,329.0,3
11000.0,330.0,3
11033.333333333334,331.0,4
11066.666666666666,332.0,4
11100.0,333.0,4
11133.333333333332,334.0,4
11166.666666666666,335.0,4
11200.0,336.0,4
11233.333333333332,337.0,4
11266.666666666668,338.0,4
11300.0,339.0,4
11333.333333333334,340.0,4
11366.666666666668,341.0,4
11400.0,342.0,4
11433.333333333334,343.0,4
11466.666666666666,344.0,4
11500.0,345.0,4
11533.333333333334,346.0,4
11566.666666666666,347.0,4
11600.0,348.0,4
11633.333333333332,349.0,4
11666.666666666666,350.0,4
11700.0,351.0,4
11733.333333333332,352.0,4
11766.666666666668,353.0,4
11800.0,354.0,4
11833.333333333334,355.0,4
11866.666666666668,356.0,4
11900.0,357.0,4
11933.333333333334,358.0,4
11966.666666666666,359.0,4
12000.0,360.0,4
12033.333333333334,361.0,4
12066.666666666666,362.0,4
12100.0,363.0,4
12133.333333333332,364.0,4
12166.666666666666,365.0,4
12200.0,366.0,4
12233.333333333332,367.0,4
12266.666666666668,368.0,4
12300.0,369.0,4
12333.333333333334,370.0,4
12366.666666666668,371.0,4
12400.0,372.0,4
12433.333333333334,373.0,4
12466.666666666666,374.0,4
12500.0,375.0,4
12533.333333333334,376.0,4
12566.666666666666,377.0,4
12600.0,378.0,4
12633.333333333332,379.0,4
12666.666666666666,380.0,4
12700.0,381.0,4
12733.333333333332,382.0,4
12766.666666666668,383.0,4
12800.0,384.0,4
12833.333333333334,385.0,4
12866.666666666668,386.0,4
12900.0,387.0,4
12933.333333333334,388.0,4
12966.666666666666,389.0,4
13000.0,390.0,4
13033.333333333334,391.0,4
13066.666666666666,392.0,4
13100.0,393.0,4
13133.333333333332,394.0,4
13166.666666666666,395.0,4
13200.0,396.0,4
13233.333333333332,397.0,4
13266.666666666668,398.0,4
13300.0,399.0,4
13333.333333333334,400.0,5
13366.666666666668,401.0,5
13400.0,402.0,5
13433.333333333334,403.0,5
13466.666666666666,404.0,5
13500.0,405.0,5
13533.333333333334,406.0,5
13566.666666666666,407.0,5
13600.0,408.0,5
13633.333333333332,409.0,5
13666.666666666666,410.0,5
13700.0,411.0,5
13733.333333333332,412.0,5
13766.666666666668,413.0,5
13800.0,414.0,5
13833.333333333334,415.0,5
13866.666666666668,416.0,5
13900.0,417.0,5
13933.333333333334,418.0,5
13966.666666666666,419.0,5
14000.0,420.0,5
14033.333333333334,421.0,5
14066.666666666666,422.0,5
14100.0,423.0,5
14133.333333333332,424.0,5
14166.666666666666,425.0,5
14200.0,426.0,5
14233.333333333332,427.0,5
14266.666666666668,428.0,5
14300.0,429.0,5
14333.333333333334,430.0,5
14366.666666666668,431.0,5
14400.0,432.0,5
14433.333333333334,433.0,5
14466.666666666666,434.0,5
14500.0,435.0,5
14533.333333333334,436.0,5
14566.666666666666,437.0,5
14600.0,438.0,5
14633.333333333332,439.0,5
14666.666666666666,440.0,5
14700.0,441.0,5
14733.333333333332,442.0,5
14766.666666666668,443.0,5
14800.0,444.0,5
14833.333333333334,445.0,5
14866.666666666668,446.0,5
14900.0,447.0,5
14933.333333333334,448.0,5
14966.666666666666,449.0,5
15000.0,450.0,5
15033.333333333334,451.0,5
15066.666666666666,452.0,5
15100.0,453.0,5
15133.333333333332,454.0,5
15166.666666666666,455.0,5
15200.0,456.0,5
15233.333333333332,457.0,5
15266.666666666668,458.0,5
15300.0,459.0,5
15333.333333333334,460.0,5
15366.666666666668,461.0,5
15400.0,462.0,5
15433.333333333334,463.0,5
15466.666666666666,464.0,5
15500.0,465.0,5
15533.333333333334,466.0,5
15566.666666666666,467.0,5
15600.0,468.0,5
15633.333333333332,469.0,5
15666.666666666666,470.0,5
15700.0,471.0,5
15733.333333333332,472.0,5
15766.666666666668,473.0,5
15800.0,474.0,5
15833.333333333334,475.0,5
15866.666666666668,476.0,5
15900.0,477.0,5
15933.333333333334,478.0,5
15966.666666666666,479.0,5
16000.0,480.0,5
16033.333333333336,481.0,5
16066.666666666666,482.0,5
16100.000000000002,483.0,5
16133.333333333332,484.0,5
16166.666666666668,485.0,5
16200.0,486.0,5
16233.333333333334,487.0,5
16266.666666666666,488.0,5
16300.0,489.0,5
16333.333333333332,490.0,5
16366.666666666668,491.0,5
16400.0,492.0,5
16433.333333333332,493.0,5
16466.666666666664,494.0,5
16500.0,495.0,5
16533.333333333336,496.0,5
16566.666666666668,497.0,5
16600.0,498.0,5
16633.333333333332,499.0,5
16666.666666666668,500.0,5
16700.0,501.0,5
16733.333333333336,502.0,5
16766.666666666664,503.0,5
16800.0,504.0,5
16833.333333333332,505.0,5
16866.666666666668,506.0,5
16900.0,507.0,5
16933.333333333332,508.0,5
16966.666666666664,509.0,5
17000.0,510.0,5
17033.333333333336,511.0,5
17066.666666666668,512.0,5
17100.0,513.0,5
17133.333333333332,514.0,5
17166.666666666668,515.0,5
17200.0,516.0,5
17233.333333333336,517.0,5
17266.666666666664,518.0,5
17300.0,519.0,5
17333.333333333332,520.0,5
17366.666666666668,521.0,5
17400.0,522.0,5
17433.333333333332,523.0,5
17466.666666666664,524.0,5
17500.0,525.0,5
17533.333333333336,526.0,5
17566.666666666668,527.0,5
17600.0,528.0,5
17633.333333333332,529.0,5
17666.666666666668,530.0,5
17700.0,531.0,5
17733.333333333336,532.0,5
17766.666666666664,533.0,5
17800.0,534.0,5
17833.333333333332,535.0,5
17866.666666666668,536.0,5
17900.0,537.0,5
17933.333333333332,538.0,5
17966.666666666664,539.0,5
18000.0,540.0,5
18033.333333333336,541.0,5
18066.666666666668,542.0,5
18100.0,543.0,5
18133.333333333332,544.0,5
18166.666666666668,545.0,5
18200.0,546.0,5
18233.333333333336,547.0,5
18266.666666666664,548.0,5
18300.0,549.0,5
18333.333333333332,550.0,5
18366.666666666668,551.0,5
18400.0,552.0,5
18433.333333333332,553.0,5
18466.666666666664,554.0,5
18500.0,555.0,5
18533.333333333336,556.0,5
18566.666666666668,557.0,5
18600.0,558.0,5
18633.333333333332,559.0,5
18666.666666666668,560.0,5
18700.0,561.0,5
18733.333333333336,562.0,5
18766.666666666664,563.0,5
18800.0,564.0,5
18833.333333333332,565.0,5
18866.666666666668,566.0,5
18900.0,567.0,5
18933.333333333332,568.0,5
18966.666666666664,569.0,5
19000.0,570.0,5
19033.333333333336,571.0,5
19066.666666666668,572.0,5
19100.0,573.0,5
19133.333333333332,574.0,5
19166.666666666668,575.0,5
19200.0,576.0,5
19233.333333333336,577.0,5
19266.666666666664,578.0,5
19300.0,579.0,5
19333.333333333332,580.0,5
19366.666666666668,581.0,5
19400.0,582.0,5
19433.333333333332,583.0,5
19466.666666666664,584.0,5
19500.0,585.0,5
19533.333333333336,586.0,5
19566.666666666668,587.0,5
19600.0,588.0,5
19633.333333333332,589.0,5
19666.666666666668,590.0,5
19700.0,591.0,5
19733.333333333336,592.0,5
19766.666666666664,593.0,5
19800.0,594.0,5
19833.333333333332,595.0,5
19866.666666666668,596.0,5
19900.0,597.0,5
19933.333333333332,598.0,5
19966.666666666664,599.0,5
20000.0,600.0,5
20033.333333333336,601.0,5
20066.666666666668,602.0,5
20100.0,603.0,5
20133.333333333332,604.0,6
20166.666666666668,605.0,6
20200.0,606.0,6
20233.333333333336,607.0,6
20266.666666666664,608.0,6
20300.0,609.0,6
20333.333333333332,610.0,6
20366.666666666668,611.0,6
20400.0,612.0,6
20433.333333333332,613.0,6
20466.666666666664,614.0,6
20500.0,615.0,6
20533.333333333336,616.0,6
20566.666666666668,617.0,6
20600.0,618.0,6
20633.333333333332,619.0,6
20666.666666666668,620.0,6
20700.0,621.0,6
20733.333333333336,622.0,6
20766.666666666664,623.0,6
20800.0,624.0,6
20833.333333333332,625.0,6
20866.666666666668,626.0,6
20900.0,627.0,6
20933.333333333332,628.0,6
20966.666666666664,629.0,6
21000.0,630.0,6
21033.333333333336,631.0,6
21066.666666666668,632.0,6
21100.0,633.0,6
21133.333333333332,634.0,6
21166.666666666668,635.0,6
21200.0,636.0,6
21233.333333333336,637.0,6
21266.666666666664,638.0,6
21300.0,639.0,6
21333.333333333332,640.0,6
21366.666666666668,641.0,6
21400.0,642.0,6
21433.333333333332,643.0,6
21466.666666666664,644.0,6
21500.0,645.0,6
21533.333333333336,646.0,6
21566.666666666668,647.0,6
21600.0,648.0,6
21633.333333333332,649.0,6
21666.666666666668,650.0,6
21700.0,651.0,6
21733.333333333336,652.0,6
21766.666666666664,653.0,6
21800.0,654.0,6
21833.333333333332,655.0,6
21866.666666666668,656.0,6
21900.0,657.0,6
21933.333333333332,658.0,6
21966.666666666664,659.0,6
22000.0,660.0,6
22033.333333333336,661.0,6
22066.666666666668,662.0,6
22100.0,663.0,6
22133.333333333332,664.0,6
22166.666666666668,665.0,6
22200.0,666.0,6
22233.333333333336,667.0,6
22266.666666666664,668.0,6
22300.0,669.0,6
22333.333333333332,670.0,6
22366.666666666668,671.0,6
22400.0,672.0,6
22433.333333333332,673.0,6
22466.666666666664,674.0,6
22500.0,675.0,6
22533.333333333336,676.0,6
22566.666666666668,677.0,6
22600.0,678.0,6
22633.333333333332,679.0,6
22666.666666666668,680.0,6
22700.0,681.0,6
22733.333333333336,682.0,6
22766.666666666664,683.0,6
22800.0,684.0,6
22833.333333333332,685.0,6
22866.666666666668,686.0,6
22900.0,687.0,6
22933.333333333332,688.0,6
22966.666666666664,689.0,6
23000.0,690.0,6
23033.333333333336,691.0,6
23066.666666666668,692.0,6
23100.0,693.0,6
23133.333333333332,694.0,6
23166.666666666668,695.0,6
23200.0,696.0,6
23233.333333333336,697.0,6
23266.666666666664,698.0,6
23300.0,699.0,6
23333.333333333332,700.0,6
23366.666666666668,701.0,6
23400.0,702.0,6
23433.333333333332,703.0,6
23466.666666666664,704.0,6
23500.0,705.0,6
23533.333333333336,706.0,6
23566.666666666668,707.0,6
23600.0,708.0,6
23633.333333333332,709.0,6
23666.666666666668,710.0,6
23700.0,711.0,6
23733.333333333336,712.0,6
23766.666666666664,713.0,6
23800.0,714.0,6
23833.333333333332,715.0,6
23866.666666666668,716.0,6
23900.0,717.0,6
23933.333333333332,718.0,6
23966.666666666664,719.0,6
24000.0,720.0,6
24033.333333333336,721.0,6
24066.666666666668,722.0,6
24100.0,723.0,6
24133.333333333332,724.0,6
24166.666666666668,725.0,6
24200.0,726.0,6
24233.333333333336,727.0,6
24266.666666666664,728.0,6
24300.0,729.0,6
24333.333333333332,730.0,6
24366.666666666668,731.0,6
24400.0,732.0,6
24433.333333333332,733.0,6
24466.666666666664,734.0,6
24500.0,735.0,6
24533.333333333336,736.0,6
24566.666666666668,737.0,6
24600.0,738.0,6
24633.333333333332,739.0,6
24666.666666666668,740.0,6
24700.0,741.0,6
24733.333333333336,742.0,6
24766.666666666664,743.0,6
24800.0,744.0,6
24833.333333333332,745.0,6
24866.666666666668,746.0,6
24900.0,747.0,6
24933.333333333332,748.0,6
24966.666666666664,749.0,6
25000.0,750.0,6
25033.333333333336,751.0,6
25066.666666666668,752.0,6
25100.0,753.0,6
25133.333333333332,754.0,6
25166.666666666668,755.0,6
25200.0,756.0,6
25233.333333333336,757.0,6
25266.666666666664,758.0,6
25300.0,759.0,6
25333.333333333332,760.0,6
25366.666666666668,761.0,6
25400.0,762.0,6
25433.333333333332,763.0,6
25466.666666666664,764.0,6
25500.0,765.0,6
25533.333333333336,766.0,6
25566.666666666668,767.0,6
25600.0,768.0,6
25633.333333333332,769.0,6
25666.666666666668,770.0,6
25700.0,771.0,6
25733.333333333336,772.0,6
25766.666666666664,773.0,6
25800.0,774.0,6
25833.333333333332,775.0,6
25866.666666666668,776.0,6
25900.0,777.0,6
25933.333333333332,778.0,6
25966.666666666664,779.0,6
26000.0,780.0,6
26033.333333333336,781.0,6
26066.666666666668,782.0,6
26100.0,783.0,6
26133.333333333332,784.0,6
26166.666666666668,785.0,6
26200.0,786.0,6
26233.333333333336,787.0,6
26266.666666666664,788.0,6
26300.0,789.0,6
26333.333333333332,790.0,6
26366.666666666668,791.0,6
26400.0,792.0,6
26433.333333333332,793.0,6
26466.666666666664,794.0,6
26500.0,795.0,6
26533.333333333336,796.0,6
26566.666666666668,797.0,7
26600.0,798.0,7
26633.333333333332,799.0,7
26666.666666666668,800.0,7
26700.0,801.0,7
26733.333333333336,802.0,7
26766.666666666664,803.0,7
26800.0,804.0,7
26833.333333333332,805.0,7
26866.666666666668,806.0,7
26900.0,807.0,7
26933.333333333332,808.0,7
26966.666666666664,809.0,7
27000.0,810.0,7
27033.333333333336,811.0,7
27066.666666666668,812.0,7
27100.0,813.0,7
27133.333333333332,814.0,7
27166.666666666668,815.0,7
27200.0,816.0,7
27233.333333333336,817.0,7
27266.666666666664,818.0,7
27300.0,819.0,7
27333.333333333332,820.0,7
27366.666666666668,821.0,7
27400.0,822.0,7
27433.333333333332,823.0,7
27466.666666666664,824.0,7
27500.0,825.0,7
27533.333333333336,826.0,7
27566.666666666668,827.0,7
27600.0,828.0,7
27633.333333333332,829.0,7
27666.666666666668,830.0,7
27700.0,831.0,7
27733.333333333336,832.0,7
27766.666666666664,833.0,7
27800.0,834.0,7
27833.333333333332,835.0,7
27866.666666666668,836.0,7
27900.0,837.0,7
27933.333333333332,838.0,7
27966.666666666664,839.0,7
28000.0,840.0,7
28033.333333333336,841.0,7
28066.666666666668,842.0,7
28100.0,843.0,7
28133.333333333332,844.0,7
28166.666666666668,845.0,7
28200.0,846.0,7
28233.333333333336,847.0,7
28266.666666666664,848.0,7
28300.0,849.0,7
28333.333333333332,850.0,7
28366.666666666668,851.0,7
28400.0,852.0,7
28433.333333333332,853.0,7
28466.666666666664,854.0,7
28500.0,855.0,7
28533.333333333336,856.0,7
